Symbol,Company Name,Sector,Industry
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas
GUJGASLTD,Gujarat Gas Limited,Utilities,Utilities - Regulated Gas
GSPL,Gujarat State Petronet Limited,Utilities,Utilities - Regulated Gas
IRMENERGY,IRM Energy Limited,Utilities,Utilities - Regulated Gas
IGL,Indraprastha Gas Limited,Utilities,Utilities - Regulated Gas
MGL,Mahanagar Gas Limited,Utilities,Utilities - Regulated Gas
