Symbol,Company Name,Sector,Industry
ADANIENT,Adani Enterprises Limited,Energy,Thermal Coal
ANMOL,Anmol India Limited,Energy,Thermal Coal
COALINDIA,Coal India Limited,Energy,Thermal Coal
GMRP&UI,GMR Power and Urban Infra Limited,Energy,Thermal Coal
GMDCLTD,Gujarat Mineral Development Corporation Limited,Energy,Thermal Coal
REFEX,Refex Industries Limited,Energy,Thermal Coal
