Symbol,Company Name,Sector,Industry
GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco
GOLDENTOBC,Golden Tobacco Limited,Consumer Defensive,Tobacco
ITC,ITC Limited,Consumer Defensive,Tobacco
VSTIND,VST Industries Limited,Consumer Defensive,Tobacco
