Symbol,Company Name,Sector,Industry
CREATIVE,Creative Newtech Limited,Technology,Electronics & Computer Distribution
DCI,Dc Infotech And Communication Limited,Technology,Electronics & Computer Distribution
HCL-INSYS,HCL Infosystems Limited,Technology,Electronics & Computer Distribution
OPTIEMUS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution
RPTECH,Rashi Peripherals Limited,Technology,Electronics & Computer Distribution
