Symbol,Company Name,Sector,Industry
AGARWALEYE,Dr. Agarwal's Health Care Limited,Healthcare,Medical Instruments & Supplies
LAXMIDENTL,Laxmi Dental Limited,Healthcare,Medical Instruments & Supplies
POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies
TARSONS,Tarsons Products Limited,Healthcare,Medical Instruments & Supplies
