Symbol,Company Name,Sector,Industry
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper
CUBEXTUB,Cubex Tubings Limited,Basic Materials,Copper
HINDCOPPER,Hindustan Copper Limited,Basic Materials,Copper
MCL,Madhav Copper Limited,Basic Materials,Copper
RAJMET,Rajnandini Metal Limited,Basic Materials,Copper
SAGARDEEP,Sagardeep Alloys Limited,Basic Materials,Copper
